COLLECTTIME,CELLID,SITE,NR_SA_Paging_Discard_Rate,NR_DL_Active_UEs,NR_UL_Active_UEs,NR_DL_MAC_Volume_MB,NR_UL_MAC_Volume_MB,NR_DL_Active_UEs_True,NR_UL_Active_UEs_True,NR_DL_RBSym_Util,NR_UL_RBSym_Util,NR_Msg2_Attempt_SR,NR_Msg2_Attempts,NR_RACH_SR,NR_RACH_Att,NR_UL_MAC_Cell_Thp_total_time_Mbps,NR_DL_MAC_Cell_Thp_total_time_Mbps,NR_DL_HARQ_BLER_256QAM,NR_DL_RLC_BLER,NR_Avg_DL_MAC_Thp_Mbps,NR_Avg_UL_MAC_UE_Thp_Mbps,NR_DL_MAC_Cell_Thp_Mbps,NR_UL_MAC_Cell_Thp_Mbps,NR_UL_HARQ_BLER_64_QAM,NR_UL_RLC_BLER,NR_UL_HARQ_BLER,NR_DL_HARQ_BLER,NR_UL_DTX_Rate,NR_DL_DTX_Rate,NR_Cell_Availability,NR_Avg_UL_PUCCH_SINR_dB,NR_Avg_UL_PUSCH_SINR_dB,NR_RANK_Below3_Rate,NR_Avg_CQI,NR_Avg_CQI_64QAM,NR_Avg_CQI_256QAM,NR_Avg_UL_Pathloss_dB,NR_Avg_UL_Power_Headroom_dB,NR_Avg_UL_Pathloss_95percentile_dB,NR_UL_RSSI,NR_Avg_MCS_Table1,NR_Avg_MCS_Table2,NR_TA,DL_Thp_Bad_Sessions,DL_Thp_Fair_Sessions,DL_Thp_Good_Sessions,DL_Thp_Excellent_Sessions,UL_Thp_Bad_Sessions,UL_Thp_Fair_Sessions,UL_Thp_Good_Sessions,UL_Thp_Excellent_Sessions,NR_Avg_UL_MAC_Thp_EBS_Mbps,NR_Avg_DL_MAC_Thp_EBS_Mbps,DL_Total_Sessions,UL_Total_Sessions,NR_Avg_DL_Latency_ms,NR_Cell_Availability_Num,NR_ENDC_Setup_Att,NR_ENDC_Setup_SR,NR_SA_RRC_ATT,NR_SA_RRC_SSSR,NR_SA_NG_Sig_SR,NR_ENDC_Inter_sgNodeB_PSCell_Change_SR,NR_ENDC_Intra_sgNodeB_PSCell_Change_SR,NR_SA_NR_to_LTE_RWR_Ratio,NR_SA_INTER_GNB_HO_SR,NR_SA_INTRA_GNB_HO_SR,NR_SA_HO_Prep_Succ_Rate,NR_SA_HO_Exec_Succ_Rate,NR_SA_HO_SR,NR_ENDC_SARR,NR_ENDC_RRC_CU_Max,NR_SA_RRC_CU_Max,NR_ENDC_RRC_CU_Avg,NR_SA_DRB_EST_SR,NR_SA_Drop_Rate,NR_SgNB_Abnormal_RR,NR_RRC_SSR,ESS_TOTAL_PRB_AVG_UTIL_DL,ESS_NR_PRB_AVG_UTIL_DL,essEnabled
20260703033000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.044,1.033,114.403,14.1,0.145,0.137,8.17,0.617,100.0,114.0,93.86,114.0,0.131,1.066,36.869,,24.29,39.198,10.74,2.146,0.739,,0.957,10.611,6.167,2.087,100.0,5.724,25.495,100.0,8.236,,8.236,105.709,19.1,105.879,-116.962,16.736,,6.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,99.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,9.0,0.0,4.517,,,0.0,,19.306812368972746,3.477253668763103,1
20260703033000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.004,1.004,2.202,9.93,0.018,0.071,3.553,0.663,96.471,82.0,82.927,85.0,0.093,0.021,,,10.463,9.274,1.852,4.883,10.277,,4.905,20.487,21.917,2.651,100.0,5.262,15.102,,10.922,10.922,,118.702,12.347,122.437,-117.225,9.957,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.231,0.0,61.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,5.0,0.0,2.217,,,0.0,,11.071384696016771,1.0490911949685535,1
20260703033000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.061,1.066,127.397,12.637,0.145,0.197,10.128,0.596,100.0,135.0,97.037,135.0,0.118,1.187,28.538,,21.779,15.031,16.541,2.218,5.397,,2.591,11.33,3.254,1.123,100.0,5.773,21.46,99.924,8.817,,8.817,113.351,18.457,106.538,-115.585,14.129,,5.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,119.0,100.0,0.0,,,100.0,100.0,,,,,,,0.813,6.0,0.0,3.211,,,0.0,,21.986593291404613,4.50943605870021,1
20260703034500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.326,1.387,326.016,26.587,0.582,0.79,16.176,1.415,100.0,588.0,62.415,588.0,0.248,3.039,8.35,,23.284,10.422,13.295,1.304,7.348,,3.01,10.016,4.515,2.472,100.0,4.745,18.934,100.0,9.053,,9.052,114.476,17.443,113.196,-115.777,12.116,,20.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.486,0.0,347.0,99.712,0.0,,,100.0,100.0,,,,,,,5.234,19.0,0.0,13.294,,,0.0,,24.805460907978446,9.115049620594762,1
20260703034500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.043,1.06,32.055,6.702,0.079,0.216,5.27,0.503,100.0,136.0,92.647,136.0,0.062,0.299,,,18.846,5.206,6.756,1.212,2.182,,1.961,14.104,18.111,7.096,100.0,5.753,21.652,,11.958,11.958,,110.302,18.889,119.221,-117.47,12.682,,5.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,105.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,7.0,0.0,3.567,,,0.0,,8.619886648763263,2.1537680471759644,1
20260703034500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.028,1.078,44.827,5.637,0.074,0.209,5.716,0.358,100.0,128.0,92.969,128.0,0.053,0.418,23.788,,24.931,14.497,7.72,1.519,1.85,,1.912,12.09,11.907,4.962,100.0,5.514,24.049,100.0,8.95,,8.949,109.657,19.317,107.425,-116.763,14.347,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,115.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,8.0,0.0,3.661,,,0.0,,13.730931284290188,2.211497542780508,1
20260703034500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.055,1.075,42.783,9.448,0.136,0.207,7.002,0.483,100.0,76.0,96.053,76.0,0.088,0.399,16.704,,20.386,20.529,10.277,2.003,5.33,,2.227,12.535,8.061,2.522,100.0,5.599,21.867,99.571,8.267,,8.267,111.898,18.542,107.982,-115.722,13.545,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,3.6,,,0.0,,35.71365843136485,2.084789088179839,1
20260703040000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.031,1.069,4.867,7.309,0.03,0.097,3.713,0.427,100.0,152.0,95.395,152.0,0.068,0.045,,,11.562,10.78,2.667,2.723,5.594,,2.959,20.2,21.842,3.387,100.0,5.655,19.356,,11.342,11.341,,115.61,15.658,120.703,-117.722,11.502,,5.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,3.306,,,0.0,,8.776759958071278,1.1917735849056603,1
20260703040000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.045,1.07,65.181,11.816,0.106,0.179,6.972,0.515,100.0,107.0,90.654,107.0,0.11,0.608,16.993,,23.907,15.631,11.419,2.28,5.865,,2.685,11.543,4.423,1.789,100.0,5.564,22.14,99.533,8.824,,8.824,114.508,15.253,109.967,-115.752,13.866,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,100.0,1.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,2.383,,,0.0,100.0,22.1640786163522,2.7051278825995806,1
20260703040000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.338,1.399,287.594,55.98,0.627,0.771,16.197,2.624,100.0,774.0,52.842,774.0,0.522,2.681,7.75,,19.086,12.326,13.8,3.049,7.407,,3.476,10.364,4.956,1.551,100.0,4.987,18.608,100.0,9.026,,9.025,115.862,15.215,115.424,-115.383,12.441,,28.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,420.0,100.0,1.0,,,100.0,100.0,,,,,,,8.511,19.0,0.0,13.428,,,0.0,100.0,36.32802410901467,7.936336477987421,1
20260703040000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.055,1.123,124.558,11.346,0.104,0.43,7.978,0.397,100.0,155.0,94.194,155.0,0.106,1.161,14.539,,33.892,30.918,19.762,2.657,2.694,,2.154,11.031,6.226,1.259,100.0,5.424,23.276,100.0,9.714,,9.713,107.985,21.304,107.121,-116.991,14.293,,5.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,100.0,0.0,,,100.0,100.0,,,,,,,1.538,9.0,0.0,3.956,,,0.0,,17.299825995807126,3.371590146750524,1
20260703041500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.219,1.286,153.863,24.086,0.481,0.63,10.154,1.771,100.0,858.0,44.988,858.0,0.225,1.434,7.595,,19.777,2.89,8.778,1.335,6.505,,3.376,9.925,6.616,1.93,100.0,5.229,18.489,100.0,8.873,,8.873,117.981,13.373,117.156,-116.185,11.336,,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,388.0,100.0,1.0,,,100.0,100.0,,,,,,,11.055,21.0,0.0,13.394,,,0.0,100.0,19.10644627585634,5.294309631060578,1
20260703041500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.02,1.032,46.395,14.658,0.068,0.14,5.766,0.469,100.0,102.0,99.02,102.0,0.137,0.432,30.769,,23.211,24.412,9.326,3.175,5.474,,2.506,11.607,3.9,1.047,100.0,5.882,21.909,99.653,8.134,,8.133,113.622,15.28,107.681,-115.67,14.134,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81.0,100.0,0.0,,,100.0,100.0,,,,,,,1.136,5.0,0.0,2.428,,,0.0,,11.728250071336399,2.3553422466847156,1
20260703041500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.01,1.004,4.267,2.364,0.016,0.03,3.73,0.13,99.454,182.0,90.11,183.0,0.022,0.04,,,15.012,13.887,4.442,2.997,6.583,,2.463,30.37,23.725,7.198,100.0,5.384,15.916,,10.611,10.61,,120.089,11.036,125.277,-117.649,7.895,,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,143.0,100.0,1.0,,,85.714,100.0,,,,,,,0.0,6.0,0.0,3.178,,,0.0,100.0,9.910126305310394,1.1524159103135587,1
20260703041500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.02,1.039,80.527,7.376,0.071,0.146,6.59,0.36,100.0,148.0,96.622,148.0,0.069,0.751,8.655,,37.512,21.984,13.471,1.584,3.133,,1.974,11.13,6.177,1.273,100.0,5.774,21.9,100.0,9.128,,9.127,105.979,21.981,107.466,-117.33,13.555,,5.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,135.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,9.0,0.0,4.217,,,0.0,,14.119594374454888,2.7365042969658755,1
20260703043000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.263,1.315,237.392,30.609,0.51,0.654,14.688,2.128,100.0,715.0,69.231,715.0,0.285,2.213,10.479,,19.36,4.747,12.332,1.805,4.987,,3.062,10.974,9.322,4.255,100.0,5.519,20.2,100.0,9.538,,9.536,116.057,13.863,117.666,-116.588,12.45,,19.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,459.0,100.0,0.0,,,100.0,100.0,,,,,,,4.412,22.0,0.0,15.4,,,0.21,,24.39631132075472,7.552567085953879,1
20260703043000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.008,1.004,6.304,5.732,0.019,0.071,4.11,0.377,100.0,143.0,85.315,143.0,0.053,0.059,,,20.663,8.966,5.64,3.143,11.794,,4.558,17.674,14.769,1.289,100.0,5.451,17.17,,10.325,10.325,,123.301,7.671,121.765,-117.871,10.751,,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,108.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,2.494,,,0.0,,19.705589098532496,1.1598280922431865,1
20260703043000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.02,1.025,14.78,4.45,0.053,0.1,3.998,0.271,100.0,234.0,95.299,234.0,0.041,0.138,39.175,,23.609,7.879,5.236,1.577,1.929,,2.393,15.831,14.801,3.338,100.0,5.639,23.12,100.0,8.809,,8.804,113.204,18.863,115.233,-117.097,11.897,,5.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,217.0,100.0,0.0,,,100.0,,,,,,,,0.459,8.0,0.0,4.461,,,0.0,,6.209329140461215,1.4070335429769392,1
20260703043000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.017,1.022,28.828,7.979,0.07,0.122,5.14,0.305,100.0,81.0,93.827,81.0,0.074,0.269,13.713,,20.195,26.494,5.784,1.666,7.17,,2.302,10.964,2.419,0.949,100.0,5.605,19.806,99.846,8.279,,8.279,114.686,20.539,107.927,-115.975,12.577,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,100.0,0.0,,,100.0,100.0,,,,,,,1.667,5.0,0.0,1.833,,,0.0,,14.156836477987422,1.8932830188679244,1
20260703044500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.343,1.349,312.612,35.461,0.684,0.729,16.415,2.073,100.0,564.0,86.525,564.0,0.331,2.914,9.422,,21.899,7.599,14.313,1.922,6.754,,2.899,10.923,4.945,1.83,100.0,5.448,19.924,100.0,9.41,,9.41,115.519,15.438,116.421,-117.047,13.079,,9.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,448.0,100.0,0.0,,,100.0,100.0,,,,,,,2.146,21.0,0.0,14.744,,,0.0,,30.00713102725367,8.240162473794548,1
20260703044500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.02,1.078,10.796,10.887,0.082,0.503,3.975,0.733,100.0,80.0,97.5,80.0,0.101,0.101,,,15.534,7.019,2.298,1.444,4.84,,3.281,10.411,7.798,1.053,100.0,5.893,18.918,,9.28,9.279,,123.38,10.697,115.134,-117.861,13.863,,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,65.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,5.0,0.0,2.422,,,0.0,,12.373425576519915,1.4347379454926625,1
20260703044500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.039,1.066,22.22,9.763,0.071,0.141,4.354,0.417,100.0,256.0,91.406,256.0,0.091,0.207,49.643,,28.928,20.697,5.172,2.156,2.284,,1.781,16.593,8.848,2.724,100.0,5.763,23.068,100.0,9.391,,9.391,112.461,18.002,110.735,-117.183,14.345,,6.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,216.0,100.0,0.0,,,100.0,100.0,,,,,,,0.437,10.0,0.0,5.183,,,0.0,,6.614362683438155,1.6147631027253668,1
20260703044500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.016,1.023,20.965,7.041,0.052,0.094,4.353,0.285,100.0,161.0,96.273,161.0,0.066,0.195,18.321,,24.32,22.332,5.614,1.951,5.821,,2.003,12.38,6.544,4.193,100.0,5.647,21.227,97.111,7.992,,7.992,112.519,20.049,107.668,-116.367,12.695,,5.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,5.0,0.0,2.344,,,0.0,,7.565308176100628,1.6161991614255764,1
20260703050000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.309,1.521,202.29,38.042,0.616,1.236,12.127,2.374,100.0,628.0,90.446,628.0,0.355,1.885,19.667,,19.288,4.726,9.516,1.843,6.673,,3.093,11.433,8.942,2.836,100.0,5.407,19.657,100.0,8.507,,8.507,117.754,12.578,116.432,-117.221,12.893,,7.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,489.0,99.796,2.0,,,100.0,100.0,,,,,,,1.559,24.0,0.0,15.083,,,0.0,100.0,17.32456984901044,7.107880991243343,1
20260703050000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.07,1.076,44.733,11.937,0.097,0.117,5.639,0.413,100.0,153.0,94.771,153.0,0.111,0.417,19.231,,22.538,23.837,9.778,3.247,4.85,,2.82,11.64,6.86,4.851,100.0,5.913,23.393,99.429,8.839,,8.838,109.568,18.58,105.804,-116.352,14.43,,5.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,9.0,0.0,2.456,,,0.0,,11.624468215999677,2.287771042937835,1
20260703050000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.017,1.013,9.142,6.496,0.021,0.076,3.944,0.389,97.452,153.0,83.66,157.0,0.061,0.085,,,16.86,6.033,6.246,3.114,10.682,,4.627,19.868,13.77,4.065,100.0,5.631,17.177,,10.732,10.732,,123.088,8.659,123.62,-117.836,11.145,,7.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,100.0,0.0,,,100.0,100.0,,,,,,,1.724,5.0,0.0,1.983,,,0.0,,10.102179551037397,1.3319345787728998,1
20260703050000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.087,1.092,114.698,22.584,0.177,0.228,8.273,0.848,100.0,211.0,92.891,211.0,0.21,1.069,12.926,,28.437,20.718,13.16,3.561,3.43,,2.495,12.083,5.588,1.824,100.0,4.855,21.433,100.0,10.241,,10.24,110.026,19.655,109.544,-117.112,14.355,,6.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,10.0,0.0,6.006,,,0.0,,21.331117808191955,3.406222630402528,1
20260703051500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.636,1.786,505.691,73.879,1.052,1.363,23.133,4.22,100.0,550.0,86.545,550.0,0.689,4.713,11.027,,16.018,7.381,14.081,2.4,5.641,,3.305,9.931,6.939,4.263,100.0,5.539,19.159,100.0,8.451,,8.45,115.538,14.701,115.802,-116.898,13.651,,5.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,413.0,100.0,0.0,,,100.0,100.0,,,,,,,0.227,26.0,0.0,17.356,,,0.0,,26.67961320754717,15.99428825995807,1
20260703051500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.01,1.026,5.841,4.401,0.017,0.041,3.814,0.185,99.01,100.0,89.0,101.0,0.041,0.054,,,16.002,0.857,6.381,3.625,7.951,,6.968,20.367,15.777,2.323,100.0,4.97,14.87,,10.814,10.814,,119.539,16.979,125.568,-117.716,10.22,,6.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,4.0,0.0,1.144,,,0.0,,18.21171488469602,1.1741792452830189,1
20260703051500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.05,1.06,42.819,10.072,0.08,0.332,5.204,0.443,100.0,258.0,95.349,258.0,0.094,0.399,18.962,,28.816,14.437,9.148,2.435,2.535,,1.766,14.167,8.748,2.11,100.0,5.838,23.246,100.0,9.521,,9.521,110.501,19.721,107.518,-117.222,14.159,,6.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,206.0,100.0,0.0,,,100.0,100.0,,,,,,,0.45,10.0,0.0,5.061,,,0.0,,9.788363731656185,2.0379979035639413,1
20260703051500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.083,1.095,128.421,16.491,0.185,0.235,8.744,0.579,100.0,123.0,94.309,123.0,0.154,1.197,14.82,,25.955,20.997,12.792,2.113,5.381,,2.067,9.745,3.135,1.454,100.0,5.88,22.388,99.916,8.638,,8.638,110.126,20.787,104.152,-116.366,14.435,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,95.0,100.0,1.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,3.939,,,0.0,100.0,9.972729559748428,4.3819035639413,1
20260703053000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.033,1.039,52.116,8.671,0.068,0.138,5.333,0.39,100.0,136.0,67.647,136.0,0.081,0.486,15.671,,29.15,20.678,10.531,2.145,7.785,,2.405,9.998,2.481,0.294,100.0,5.718,19.428,99.665,8.666,,8.666,112.396,21.036,107.252,-116.021,11.612,,5.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83.0,100.0,0.0,,,100.0,100.0,,,,,,,1.124,5.0,0.0,2.55,,,0.0,,6.737671758981064,2.2228623100272027,1
20260703053000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.711,2.524,477.141,71.904,1.118,2.336,19.867,3.788,100.0,576.0,94.444,576.0,0.67,4.447,15.541,,17.596,5.233,13.721,2.121,5.736,,3.421,10.397,4.384,1.968,100.0,5.679,20.332,100.0,8.21,,8.209,112.738,16.759,112.76,-116.388,14.782,,5.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,455.0,99.56,0.0,,,100.0,100.0,,,,,,,0.825,29.0,0.0,18.533,,,0.206,,31.639830672724827,13.014816775989747,1
20260703053000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.034,1.121,16.237,36.287,0.078,0.359,4.597,1.517,100.0,108.0,95.37,108.0,0.338,0.151,,,14.649,6.614,3.155,4.156,6.945,,4.001,12.862,10.795,3.272,100.0,5.515,19.832,,10.199,10.198,,114.67,15.557,114.853,-117.36,14.23,,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81.0,100.0,0.0,,,100.0,100.0,,,,,,,2.174,7.0,0.0,4.25,,,0.0,,12.325272468774825,1.7523995203946627,1
20260703053000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.053,1.133,54.698,10.523,0.094,0.692,6.781,0.689,100.0,311.0,91.961,311.0,0.098,0.51,31.873,,19.484,3.305,7.791,2.188,2.539,,2.358,15.799,7.97,2.649,100.0,5.779,22.354,100.0,9.356,,9.355,110.955,19.551,118.954,-116.962,13.589,,7.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,263.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,11.0,0.0,5.428,,,0.0,,14.849410125393362,2.8322578593361314,1
20260703054500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.165,3.282,573.982,83.397,1.652,3.243,24.057,5.32,100.0,667.0,85.907,667.0,0.777,5.35,10.001,,12.675,3.14,14.475,2.063,5.995,,3.764,10.453,3.808,1.845,100.0,5.338,19.28,100.0,8.076,,8.076,110.928,16.917,112.26,-115.237,13.984,,7.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,444.0,99.775,0.0,,,100.0,100.0,,,,,,,1.646,28.0,0.0,19.844,,,0.206,,40.791823899371074,15.790990566037735,1
20260703054500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.03,1.054,19.374,5.661,0.059,0.123,5.926,0.445,99.103,221.0,78.281,223.0,0.053,0.181,,,12.316,1.694,6.555,2.168,8.158,,5.763,19.3,29.543,12.534,100.0,5.353,17.431,,10.731,10.731,,117.268,14.926,124.883,-116.901,10.376,,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,142.0,100.0,1.0,,,92.308,100.0,,,,,,,2.778,8.0,0.0,3.994,,,0.0,100.0,26.820003144654088,1.9079895178197064,1
20260703054500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.126,1.208,95.716,24.575,0.147,0.384,8.497,0.878,100.0,366.0,78.689,366.0,0.229,0.892,19.833,,21.197,16.255,9.476,3.183,3.427,,2.467,13.965,8.739,3.556,100.0,5.864,23.599,100.0,9.596,,9.594,108.383,19.876,105.97,-116.39,14.31,,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,259.0,100.0,0.0,,,100.0,100.0,,,,,,,1.825,12.0,0.0,6.144,,,0.0,,18.134777777777778,3.7821184486373163,1
20260703054500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.118,1.144,117.077,21.005,0.206,0.312,9.813,0.905,100.0,195.0,88.718,195.0,0.196,1.091,9.091,,19.806,12.052,11.064,2.384,5.649,,2.247,11.419,4.056,1.648,100.0,5.428,20.961,96.93,8.516,,8.516,109.694,21.711,105.658,-115.357,13.273,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,153.0,100.0,0.0,,,100.0,100.0,,,,,,,2.597,7.0,0.0,3.944,,,0.0,,26.987926624737945,4.055753668763103,1
20260703060000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.063,1.143,14.408,27.144,0.091,0.297,5.856,1.581,99.123,226.0,84.513,228.0,0.253,0.134,,,9.572,7.741,3.766,4.772,8.36,,4.834,18.318,13.707,5.509,100.0,3.761,16.392,,9.872,9.872,,114.099,17.724,112.817,-116.574,11.475,,6.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,126.0,100.0,0.0,,,100.0,100.0,,,,,,,0.752,8.0,0.0,4.161,,,0.0,,31.780196344855216,1.787785225312014,1
20260703060000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.451,3.024,774.146,138.438,1.98,2.889,32.169,6.189,100.0,739.0,86.874,739.0,1.29,7.216,9.182,,14.666,4.193,15.84,3.028,5.438,,3.465,9.961,2.682,1.219,100.0,5.427,19.771,100.0,8.664,,8.664,106.385,19.941,111.859,-115.09,14.946,,6.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.778,0.0,494.0,99.798,1.0,,,100.0,100.0,,,,,,,0.726,33.0,0.0,23.806,,,0.0,100.0,47.04652634243404,20.714722266660793,1
